feature_id	feature_title	feature_lexeme	feature_description	collected	compiled	updated_day	updated_month	updated_year	domain	settlement	value	stimuli	answer	answer_unified	answer_lexibank
224	Basic lexicon item ‘bark (n.)’		The map shows the distribution of lexical cognate sets of the concept ‘bark (n.)’.	Ilya Sadakov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Kufa	ǯugal / ǯugʷal / ǯuɣal / ǯigal	1. Он содрал с дерева кору. 2. От дерева отвалился кусок коры.	ǯigal	ǯigal	ǯ i g a l
224	Basic lexicon item ‘bark (n.)’		The map shows the distribution of lexical cognate sets of the concept ‘bark (n.)’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Luchek	ǯugal / ǯugʷal / ǯuɣal / ǯigal	1. Он содрал с дерева кору. 2. От дерева отвалился кусок коры.	ǯugal	ǯugal	ǯ u g a l
224	Basic lexicon item ‘bark (n.)’		The map shows the distribution of lexical cognate sets of the concept ‘bark (n.)’.	Michael Daniel	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Myukhrek	ǯugal / ǯugʷal / ǯuɣal / ǯigal	1. Он содрал с дерева кору. 2. От дерева отвалился кусок коры.	ǯuɣal	ǯuɣal	ǯ u ɣ a l
224	Basic lexicon item ‘bark (n.)’		The map shows the distribution of lexical cognate sets of the concept ‘bark (n.)’.	Ilya Sadakov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Rutul	čaχɨˁn	1. Он содрал с дерева кору. 2. От дерева отвалился кусок коры.	čaχɨˁn	čaχɨˤn	č a χ ɨˤ n
224	Basic lexicon item ‘bark (n.)’		The map shows the distribution of lexical cognate sets of the concept ‘bark (n.)’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Shinaz	ǯugal / ǯugʷal / ǯuɣal / ǯigal	1. Он содрал с дерева кору. 2. От дерева отвалился кусок коры.	ǯugʷal	ǯugʷal	ǯ u gʷ a l
224	Basic lexicon item ‘bark (n.)’		The map shows the distribution of lexical cognate sets of the concept ‘bark (n.)’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Kina	q’abɨ́χ	1. Он содрал с дерева кору. 2. От дерева отвалился кусок коры.	q’abɨ́χ	qʼabɨ́χ	qʼ a b ɨ χ
225	Basic lexicon item ‘belly’		The map shows the distribution of lexical cognate sets of the concept ‘belly’.	Ilya Sadakov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Amsar	iči	1. Он в драке ударил его в живот. 2. Завяжи пояс на животе.	iči	iči	i č i
225	Basic lexicon item ‘belly’		The map shows the distribution of lexical cognate sets of the concept ‘belly’.	Michael Daniel	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Dzhilikhur	uxun / ufun	1. Он в драке ударил его в живот. 2. Завяжи пояс на животе.	uxun	uxun	u x u n
225	Basic lexicon item ‘belly’		The map shows the distribution of lexical cognate sets of the concept ‘belly’.	Michael Daniel	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Ikhrek	aˤmraz	1. Он в драке ударил его в живот. 2. Завяжи пояс на животе.	aˤmraz	aˤmraz	aˤ m r a z
225	Basic lexicon item ‘belly’		The map shows the distribution of lexical cognate sets of the concept ‘belly’.	Ilya Sadakov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Kala	iči	1. Он в драке ударил его в живот. 2. Завяжи пояс на животе.	iči	iči	i č i
225	Basic lexicon item ‘belly’		The map shows the distribution of lexical cognate sets of the concept ‘belly’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Khnov	uxun / ufun	1. Он в драке ударил его в живот. 2. Завяжи пояс на животе.	ufun	ufun	u f u n
225	Basic lexicon item ‘belly’		The map shows the distribution of lexical cognate sets of the concept ‘belly’.	Michael Daniel	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Kiche	iči	1. Он в драке ударил его в живот. 2. Завяжи пояс на животе.	iči	iči	i č i
225	Basic lexicon item ‘belly’		The map shows the distribution of lexical cognate sets of the concept ‘belly’.	Ilya Sadakov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Kufa	iči	1. Он в драке ударил его в живот. 2. Завяжи пояс на животе.	iči	iči	i č i
225	Basic lexicon item ‘belly’		The map shows the distribution of lexical cognate sets of the concept ‘belly’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Luchek	uxun / ufun	1. Он в драке ударил его в живот. 2. Завяжи пояс на животе.	uxun	uxun	u x u n
225	Basic lexicon item ‘belly’		The map shows the distribution of lexical cognate sets of the concept ‘belly’.	Michael Daniel	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Myukhrek	uxun / ufun	1. Он в драке ударил его в живот. 2. Завяжи пояс на животе.	uxun	uxun	u x u n
225	Basic lexicon item ‘belly’		The map shows the distribution of lexical cognate sets of the concept ‘belly’.	Ilya Sadakov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Rutul	iči	1. Он в драке ударил его в живот. 2. Завяжи пояс на животе.	iči	iči	i č i
225	Basic lexicon item ‘belly’		The map shows the distribution of lexical cognate sets of the concept ‘belly’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Shinaz	iči	1. Он в драке ударил его в живот. 2. Завяжи пояс на животе.	iči	iči	i č i
225	Basic lexicon item ‘belly’		The map shows the distribution of lexical cognate sets of the concept ‘belly’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Kina	uxun / ufun	1. Он в драке ударил его в живот. 2. Завяжи пояс на животе.	uxun	uxun	u x u n
226	Basic lexicon item ‘big’		The map shows the distribution of lexical cognate sets of the concept ‘big’.	Ilya Sadakov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Amsar	ekʲad / ekedɨ / eked	1. Муравей очень маленький. 2. Этот камень большой, а тот — маленький.	eked	eked	e k e d
226	Basic lexicon item ‘big’		The map shows the distribution of lexical cognate sets of the concept ‘big’.	Michael Daniel	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Dzhilikhur	q'oxtɨ / q'ɨxʲdɨ / q'ixdɨ / q'ɨxdɨ / q'uxtɨ / q'uxdɨ	1. Муравей очень маленький. 2. Этот камень большой, а тот — маленький.	q'ɨxdɨ	qʼɨxdɨ	qʼ ɨ x d ɨ
226	Basic lexicon item ‘big’		The map shows the distribution of lexical cognate sets of the concept ‘big’.	Michael Daniel	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Ikhrek	q'oxtɨ / q'ɨxʲdɨ / q'ixdɨ / q'ɨxdɨ / q'uxtɨ / q'uxdɨ	1. Муравей очень маленький. 2. Этот камень большой, а тот — маленький.	q'ixdɨ	qʼixdɨ	qʼ i x d ɨ
226	Basic lexicon item ‘big’		The map shows the distribution of lexical cognate sets of the concept ‘big’.	Ilya Sadakov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Kala	ekʲad / ekedɨ / eked	1. Муравей очень маленький. 2. Этот камень большой, а тот — маленький.	eked	eked	e k e d
226	Basic lexicon item ‘big’		The map shows the distribution of lexical cognate sets of the concept ‘big’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Khnov	ekʲad / ekedɨ / eked	1. Муравей очень маленький. 2. Этот камень большой, а тот — маленький.	ekedɨ	ekedɨ	e k e d ɨ
226	Basic lexicon item ‘big’		The map shows the distribution of lexical cognate sets of the concept ‘big’.	Michael Daniel	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Kiche	q'oxtɨ / q'ɨxʲdɨ / q'ixdɨ / q'ɨxdɨ / q'uxtɨ / q'uxdɨ	1. Муравей очень маленький. 2. Этот камень большой, а тот — маленький.	q'uxdɨ	qʼuxdɨ	qʼ u x d ɨ
226	Basic lexicon item ‘big’		The map shows the distribution of lexical cognate sets of the concept ‘big’.	Ilya Sadakov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Kufa	q'oxtɨ / q'ɨxʲdɨ / q'ixdɨ / q'ɨxdɨ / q'uxtɨ / q'uxdɨ	1. Муравей очень маленький. 2. Этот камень большой, а тот — маленький.	q'uxtɨ	qʼuxtɨ	qʼ u x t ɨ
226	Basic lexicon item ‘big’		The map shows the distribution of lexical cognate sets of the concept ‘big’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Luchek	ekʲad / ekedɨ / eked	1. Муравей очень маленький. 2. Этот камень большой, а тот — маленький.	ekʲad	ekʲad	e kʲ a d
226	Basic lexicon item ‘big’		The map shows the distribution of lexical cognate sets of the concept ‘big’.	Michael Daniel	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Myukhrek	q'oxtɨ / q'ɨxʲdɨ / q'ixdɨ / q'ɨxdɨ / q'uxtɨ / q'uxdɨ	1. Муравей очень маленький. 2. Этот камень большой, а тот — маленький.	q'ɨxʲdɨ	qʼɨxʲdɨ	qʼ ɨ xʲ d ɨ
226	Basic lexicon item ‘big’		The map shows the distribution of lexical cognate sets of the concept ‘big’.	Ilya Sadakov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Rutul	q'oxtɨ / q'ɨxʲdɨ / q'ixdɨ / q'ɨxdɨ / q'uxtɨ / q'uxdɨ	1. Муравей очень маленький. 2. Этот камень большой, а тот — маленький.	q'uxtɨ	qʼuxtɨ	qʼ u x t ɨ
226	Basic lexicon item ‘big’		The map shows the distribution of lexical cognate sets of the concept ‘big’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Shinaz	q'oxtɨ / q'ɨxʲdɨ / q'ixdɨ / q'ɨxdɨ / q'uxtɨ / q'uxdɨ	1. Муравей очень маленький. 2. Этот камень большой, а тот — маленький.	q'oxtɨ	qʼoxtɨ	qʼ o x t ɨ
226	Basic lexicon item ‘big’		The map shows the distribution of lexical cognate sets of the concept ‘big’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Kina	ekʲad / ekedɨ / eked	1. Муравей очень маленький. 2. Этот камень большой, а тот — маленький.	eked	eked	e k e d
227	Basic lexicon item ‘bird’		The map shows the distribution of lexical cognate sets of the concept ‘bird’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Kina	širuk / šuruk / šüruk	1. В лесу поют птицы. 2. Птицы откладывают яйца.	šuruk	šuruk	š u r u k
227	Basic lexicon item ‘bird’		The map shows the distribution of lexical cognate sets of the concept ‘bird’.	Ilya Sadakov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Amsar	širuk / šuruk / šüruk	1. В лесу поют птицы. 2. Птицы откладывают яйца.	šuruk	šuruk	š u r u k
227	Basic lexicon item ‘bird’		The map shows the distribution of lexical cognate sets of the concept ‘bird’.	Michael Daniel	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Dzhilikhur	širuk / šuruk / šüruk	1. В лесу поют птицы. 2. Птицы откладывают яйца.	šuruk	šuruk	š u r u k
227	Basic lexicon item ‘bird’		The map shows the distribution of lexical cognate sets of the concept ‘bird’.	Michael Daniel	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Ikhrek	širuk / šuruk / šüruk	1. В лесу поют птицы. 2. Птицы откладывают яйца.	šüruk	šüruk	š ü r u k
227	Basic lexicon item ‘bird’		The map shows the distribution of lexical cognate sets of the concept ‘bird’.	Ilya Sadakov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Kala	širuk / šuruk / šüruk	1. В лесу поют птицы. 2. Птицы откладывают яйца.	šuruk	šuruk	š u r u k
227	Basic lexicon item ‘bird’		The map shows the distribution of lexical cognate sets of the concept ‘bird’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Khnov	širuk / šuruk / šüruk	1. В лесу поют птицы. 2. Птицы откладывают яйца.	šuruk	šuruk	š u r u k
227	Basic lexicon item ‘bird’		The map shows the distribution of lexical cognate sets of the concept ‘bird’.	Michael Daniel	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Kiche	širuk / šuruk / šüruk	1. В лесу поют птицы. 2. Птицы откладывают яйца.	šuruk	šuruk	š u r u k
227	Basic lexicon item ‘bird’		The map shows the distribution of lexical cognate sets of the concept ‘bird’.	Ilya Sadakov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Kufa	širuk / šuruk / šüruk	1. В лесу поют птицы. 2. Птицы откладывают яйца.	šuruk	šuruk	š u r u k
227	Basic lexicon item ‘bird’		The map shows the distribution of lexical cognate sets of the concept ‘bird’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Luchek	širuk / šuruk / šüruk	1. В лесу поют птицы. 2. Птицы откладывают яйца.	širuk	širuk	š i r u k
227	Basic lexicon item ‘bird’		The map shows the distribution of lexical cognate sets of the concept ‘bird’.	Michael Daniel	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Myukhrek	šej	1. В лесу поют птицы. 2. Птицы откладывают яйца.	šej	šej	š e j
227	Basic lexicon item ‘bird’		The map shows the distribution of lexical cognate sets of the concept ‘bird’.	Ilya Sadakov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Rutul	širuk / šuruk / šüruk	1. В лесу поют птицы. 2. Птицы откладывают яйца.	šuruk	šuruk	š u r u k
227	Basic lexicon item ‘bird’		The map shows the distribution of lexical cognate sets of the concept ‘bird’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Shinaz	širuk / šuruk / šüruk	1. В лесу поют птицы. 2. Птицы откладывают яйца.	šuruk	šuruk	š u r u k
228	Basic lexicon item ‘bite’		The map shows the distribution of lexical cognate sets of the concept ‘bite’.	Ilya Sadakov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Amsar	sɨs kɨʔɨr / sɨs jiˁxɨˁr / sɨs wɨʔɨri / sɨs hɨʔɨr / sɨs hɨʔɨr a	1. Его укусил волк. 2. Не играй с собакой — она может укусить.	sɨs hɨʔɨr	sɨs hɨʔɨr	s ɨ s  h ɨ ʔ ɨ r
228	Basic lexicon item ‘bite’		The map shows the distribution of lexical cognate sets of the concept ‘bite’.	Michael Daniel	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Dzhilikhur	χʷaɢɨr / χaq’ɨr / faqɨri	1. Его укусил волк. 2. Не играй с собакой — она может укусить.	χʷaɢɨr	χʷaɢɨr	χʷ a ɢ ɨ r
228	Basic lexicon item ‘bite’		The map shows the distribution of lexical cognate sets of the concept ‘bite’.	Michael Daniel	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Ikhrek	kič ibqiri	1. Его укусил волк. 2. Не играй с собакой — она может укусить.	kič ibqiri	kič ibqiri	k i č  i b q i r i
228	Basic lexicon item ‘bite’		The map shows the distribution of lexical cognate sets of the concept ‘bite’.	Ilya Sadakov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Kala	sɨs kɨʔɨr / sɨs jiˁxɨˁr / sɨs wɨʔɨri / sɨs hɨʔɨr / sɨs hɨʔɨr a	1. Его укусил волк. 2. Не играй с собакой — она может укусить.	sɨs jiˁxɨˁr	sɨs jiˤxɨˤr	s ɨ s  j iˤ x ɨˤ r
